id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Label,Q5_list,p,f,s,o,Q6_max,Q6_min
516887,4.0,2.0,3.0,2.0,"Partner,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>2,Cuisine=>4,Economic=>3",0,2.0,5,The city of lights.,Paris,"['Partner', 'Siblings']",1,0,1,0,Sport,Skyscrapers
526257,5.0,3.0,5.0,3.0,"Partner,Friends","Skyscrapers=>2,Sport=>1,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>4",9,2.0,8,There is but one Paris and however hard living may be hereâ€¦the French air clears up the brain and does one good.,Paris,"['Partner', 'Friends']",1,1,0,0,Art and Music,Sport
523726,3.0,2.0,3.0,4.0,Partner,"Skyscrapers=>1,Sport=>4,Art and Music=>6,Carnival=>2,Cuisine=>5,Economic=>3",10,3.0,14,Paris is always a good idea,Paris,['Partner'],1,0,0,0,Art and Music,Skyscrapers
523497,4.0,4.0,4.0,3.0,Partner,"Skyscrapers=>4,Sport=>3,Art and Music=>5,Carnival=>1,Cuisine=>6,Economic=>2",5,3.0,3,City of lights,Paris,['Partner'],1,0,0,0,Cuisine,Carnival
602670,1.0,1.0,1.0,3.0,Partner,"Skyscrapers=>1,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>6",1,1.0,1,Beautiful,Paris,['Partner'],1,0,0,0,Sport,Skyscrapers
525327,5.0,4.0,5.0,3.0,"Partner,Siblings","Skyscrapers=>4,Sport=>3,Art and Music=>6,Carnival=>3,Cuisine=>6,Economic=>5",-2,10.0,20,"""Oui monsieur, une baguette s'il vous plait""",Paris,"['Partner', 'Siblings']",1,0,1,0,Art and Music,Sport
505458,5.0,4.0,5.0,3.0,"Partner,Friends","Skyscrapers=>2,Sport=>1,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>4",5,2.0,1,History and art,Paris,"['Partner', 'Friends']",1,1,0,0,Art and Music,Sport
524987,5.0,5.0,5.0,5.0,Partner,"Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>3,Economic=>4",15,2.0,15,A city of love,Paris,['Partner'],1,0,0,0,Skyscrapers,Sport
492618,2.0,2.0,5.0,2.0,"Friends,Siblings","Skyscrapers=>1,Sport=>3,Art and Music=>1,Carnival=>1,Cuisine=>1,Economic=>4",15,5.0,3,Love is everywhere,Paris,"['Friends', 'Siblings']",0,1,1,0,Economic,Skyscrapers
308260,5.0,5.0,5.0,5.0,Partner,"Skyscrapers=>2,Sport=>4,Art and Music=>5,Carnival=>1,Cuisine=>6,Economic=>3",10,1.0,10,the city of love and romance,Paris,['Partner'],1,0,0,0,Cuisine,Carnival
633733,4.0,3.0,1.0,1.0,Friends,"Skyscrapers=>3,Sport=>2,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>4",4,2.0,3,"paris is the city of love

Â ",Paris,['Friends'],0,1,0,0,Art and Music,Carnival
412772,5.0,3.0,5.0,2.0,"Partner,Friends","Skyscrapers=>1,Sport=>4,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>2",8,5.0,5,"â€œNot anyone can become a great artist, but a great artist can come from anywhere.â€",Paris,"['Partner', 'Friends']",1,1,0,0,Art and Music,Skyscrapers
519655,5.0,2.0,3.0,2.0,Partner,"Skyscrapers=>2,Sport=>3,Art and Music=>5,Carnival=>1,Cuisine=>4,Economic=>4",-5,2.0,5,the city of loveÂ ,Paris,['Partner'],1,0,0,0,Art and Music,Carnival
519806,5.0,5.0,5.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>1,Sport=>6,Art and Music=>2,Carnival=>4,Cuisine=>3,Economic=>5",6,6.0,5,"Paris, the city of love",Paris,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Sport,Skyscrapers
495084,4.0,3.0,4.0,3.0,"Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>5,Art and Music=>3,Carnival=>2,Cuisine=>6,Economic=>1",27,2.0,2,Food,Paris,"['Friends', 'Siblings', 'Co-worker']",0,1,1,1,Cuisine,Economic
518845,5.0,3.0,3.0,3.0,"Friends,Siblings","Skyscrapers=>3,Sport=>1,Art and Music=>4,Carnival=>3,Cuisine=>6,Economic=>3",5,3.0,6,oui oui oui,Paris,"['Friends', 'Siblings']",0,1,1,0,Cuisine,Sport
500739,5.0,3.0,3.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>3,Sport=>4,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>2",7,5.0,7,"The City of Light, a haven for love and art",Paris,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Art and Music,Carnival
618077,5.0,3.0,4.0,2.0,Partner,"Skyscrapers=>1,Sport=>3,Art and Music=>5,Carnival=>1,Cuisine=>6,Economic=>6",3,10.0,5,City of romanceÂ ,Paris,['Partner'],1,0,0,0,Cuisine,Skyscrapers
525469,5.0,4.0,3.0,4.0,"Siblings,Co-worker","Skyscrapers=>6,Sport=>6,Art and Music=>2,Carnival=>5,Cuisine=>4,Economic=>2",21,2.0,3,"""BONJOUR""",Paris,"['Siblings', 'Co-worker']",0,0,1,1,Skyscrapers,Art and Music
310448,2.0,3.0,4.0,3.0,"Partner,Siblings","Skyscrapers=>2,Sport=>1,Art and Music=>6,Carnival=>2,Cuisine=>4,Economic=>1",24,3.0,6,Romantic City,Paris,"['Partner', 'Siblings']",1,0,1,0,Art and Music,Sport
492766,5.0,2.0,4.0,3.0,"Partner,Siblings","Skyscrapers=>2,Sport=>6,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>6",-2,2.0,2,The city of love,Paris,"['Partner', 'Siblings']",1,0,1,0,Sport,Carnival
393424,5.0,4.0,4.0,2.0,"Partner,Siblings","Skyscrapers=>1,Sport=>2,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>3",5,4.0,4,"When you see some sun, Paris is the most beautiful city in the world. It brings tears to your eyes.",Paris,"['Partner', 'Siblings']",1,0,1,0,Art and Music,Skyscrapers
605738,5.0,3.0,5.0,4.0,Partner,"Skyscrapers=>3,Sport=>1,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>2",8,2.0,7,Allons Francais,Paris,['Partner'],1,0,0,0,Cuisine,Sport
601562,5.0,3.0,5.0,4.0,"Friends,Siblings","Skyscrapers=>2,Sport=>1,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>3",6,3.0,4,Let's go on to the eiffel tower and eat baguettes.,Paris,"['Friends', 'Siblings']",0,1,1,0,Art and Music,Sport
308262,5.0,3.0,5.0,3.0,Partner,"Skyscrapers=>1,Sport=>2,Art and Music=>5,Carnival=>3,Cuisine=>6,Economic=>4",10,10.0,10,"The city of love, even for birds",Paris,['Partner'],1,0,0,0,Cuisine,Skyscrapers
306699,5.0,5.0,4.0,3.0,"Partner,Friends,Co-worker","Skyscrapers=>4,Sport=>4,Art and Music=>4,Carnival=>4,Cuisine=>5,Economic=>5",0,3.0,6,"Psycho, I'm liable to go Michael, take your pick
Jackson, Tyson, Jordan, Game 6",Paris,"['Partner', 'Friends', 'Co-worker']",1,1,0,1,Cuisine,Skyscrapers
525021,5.0,4.0,3.0,5.0,Siblings,"Skyscrapers=>4,Sport=>3,Art and Music=>5,Carnival=>5,Cuisine=>6,Economic=>6",13,3.0,5,"â€œWhen you see some sun,Â ParisÂ is the most beautiful city in the world. It brings tears to your eyes""",Paris,['Siblings'],0,0,1,0,Cuisine,Sport
311267,5.0,4.0,5.0,4.0,"Partner,Friends","Skyscrapers=>2,Sport=>1,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>4",10,2.0,6,an artistic city,Paris,"['Partner', 'Friends']",1,1,0,0,Art and Music,Sport
313448,4.0,4.0,5.0,3.0,"Partner,Friends","Skyscrapers=>1,Sport=>5,Art and Music=>6,Carnival=>3,Cuisine=>4,Economic=>2",8,3.0,4,"Fashionable, historic, and fancy lifestyle.",Paris,"['Partner', 'Friends']",1,1,0,0,Art and Music,Skyscrapers
525853,5.0,1.0,5.0,1.0,Friends,"Skyscrapers=>1,Sport=>1,Art and Music=>6,Carnival=>1,Cuisine=>6,Economic=>5",20,2.0,1,Eiffel Tower,Paris,['Friends'],0,1,0,0,Art and Music,Skyscrapers
517764,5.0,3.0,4.0,3.0,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>2,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>3",5,1.0,2,Paris is not a city; itâ€™s a world.,Paris,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Cuisine,Skyscrapers
520989,3.0,1.0,3.0,1.0,Partner,"Skyscrapers=>4,Sport=>2,Art and Music=>5,Carnival=>3,Cuisine=>6,Economic=>1",0,2.0,2,City of Love,Paris,['Partner'],1,0,0,0,Cuisine,Economic
318437,5.0,2.0,3.0,1.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>2,Sport=>4,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>3",-10,3.0,10,There's nothing we can do,Paris,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Art and Music,Carnival
634513,5.0,3.0,5.0,2.0,"Partner,Siblings","Skyscrapers=>4,Sport=>4,Art and Music=>6,Carnival=>2,Cuisine=>6,Economic=>4",8,2.0,5,"""In Paris, our lives are one masked ball.""

-Gaston Leroux",Paris,"['Partner', 'Siblings']",1,0,1,0,Art and Music,Carnival
492858,5.0,5.0,5.0,4.0,Partner,"Skyscrapers=>1,Sport=>5,Art and Music=>6,Carnival=>3,Cuisine=>4,Economic=>2",6,2.0,81,"""Ratatouille""",Paris,['Partner'],1,0,0,0,Art and Music,Skyscrapers
519760,5.0,5.0,5.0,4.0,"Partner,Siblings","Skyscrapers=>5,Sport=>2,Art and Music=>6,Carnival=>1,Cuisine=>4,Economic=>3",5,6.0,10,"How do you tell how good bread is without tasting it? Not the smell, not the look, but the sound of the crust",Paris,"['Partner', 'Siblings']",1,0,1,0,Art and Music,Carnival
602496,4.0,5.0,5.0,5.0,"Partner,Friends","Skyscrapers=>3,Sport=>4,Art and Music=>6,Carnival=>3,Cuisine=>6,Economic=>2",-5,5.0,20,The Louvre,Paris,"['Partner', 'Friends']",1,1,0,0,Art and Music,Economic
524485,5.0,4.0,5.0,3.0,"Partner,Friends","Skyscrapers=>3,Sport=>1,Art and Music=>6,Carnival=>2,Cuisine=>4,Economic=>5",25,2.0,5,"If you are lucky enough to have lived in Paris as a young man, then wherever you go for the rest of your life, it stays with you, for Paris is a moveable feast.",Paris,"['Partner', 'Friends']",1,1,0,0,Art and Music,Sport
413331,5.0,2.0,4.0,2.0,Partner,"Skyscrapers=>2,Sport=>1,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>3",12,2.0,3,The city of love and baguettes,Paris,['Partner'],1,0,0,0,Art and Music,Sport
313562,5.0,3.0,5.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>4,Economic=>3",0,5.0,3,city of loveÂ ,Paris,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Skyscrapers,Sport
409863,4.0,1.0,1.0,2.0,Partner,"Skyscrapers=>1,Sport=>2,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>3",5,3.0,8,"""love city""",Paris,['Partner'],1,0,0,0,Cuisine,Skyscrapers
398273,5.0,2.0,3.0,3.0,Friends,"Skyscrapers=>2,Sport=>4,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>3",10,1.0,3,"Rich culture of the arts, and romantic city (not specifically ""love"" romance, I mean the general term)",Paris,['Friends'],0,1,0,0,Art and Music,Carnival
291561,5.0,3.0,5.0,4.0,Partner,"Skyscrapers=>4,Sport=>6,Art and Music=>2,Carnival=>3,Cuisine=>1,Economic=>5",5,4.0,10,The most romantic city.,Paris,['Partner'],1,0,0,0,Sport,Cuisine
526497,4.0,2.0,5.0,4.0,"Partner,Friends","Skyscrapers=>2,Sport=>3,Art and Music=>6,Carnival=>3,Cuisine=>6,Economic=>4",0,3.0,10,We'll always have ParisÂ ,Paris,"['Partner', 'Friends']",1,1,0,0,Art and Music,Skyscrapers
523109,5.0,5.0,5.0,3.0,Partner,"Skyscrapers=>3,Sport=>4,Art and Music=>4,Carnival=>4,Cuisine=>5,Economic=>2",15,3.0,4,France,Paris,['Partner'],1,0,0,0,Cuisine,Economic
417866,3.0,3.0,5.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>3,Sport=>4,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>3",10,1.0,5,Paris people are rude.,Paris,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Art and Music,Carnival
523628,5.0,5.0,5.0,4.0,Friends,"Skyscrapers=>4,Sport=>4,Art and Music=>6,Carnival=>5,Cuisine=>5,Economic=>2",3,2.0,5,"""C'est la vie""",Paris,['Friends'],0,1,0,0,Art and Music,Economic
400581,5.0,3.0,5.0,5.0,Partner,"Skyscrapers=>5,Sport=>5,Art and Music=>6,Carnival=>5,Cuisine=>2,Economic=>4",15,2.0,7,The city of love,Paris,['Partner'],1,0,0,0,Art and Music,Cuisine
524818,5.0,4.0,5.0,2.0,"Partner,Friends","Skyscrapers=>2,Sport=>2,Art and Music=>6,Carnival=>3,Cuisine=>6,Economic=>3",1,2.0,4,"""Bakeries and cigarettes""",Paris,"['Partner', 'Friends']",1,1,0,0,Art and Music,Skyscrapers
526575,5.0,4.0,5.0,4.0,"Partner,Friends","Skyscrapers=>2,Sport=>3,Art and Music=>5,Carnival=>3,Cuisine=>6,Economic=>5",5,2.0,3,"Magnificent buildings, art, palaces, French cuisine, illegal immigrants, perfume, luxury items...Â ",Paris,"['Partner', 'Friends']",1,1,0,0,Cuisine,Skyscrapers
526091,5.0,4.0,2.0,3.0,Partner,"Skyscrapers=>2,Sport=>4,Art and Music=>6,Carnival=>5,Cuisine=>3,Economic=>1",10,5.0,25,Oui Oui,Paris,['Partner'],1,0,0,0,Art and Music,Economic
211158,4.0,3.0,3.0,3.0,"Partner,Friends","Skyscrapers=>5,Sport=>3,Art and Music=>4,Carnival=>3,Cuisine=>5,Economic=>3",10,2.0,5,The love capital of the world,Paris,"['Partner', 'Friends']",1,1,0,0,Skyscrapers,Sport
313186,4.0,4.0,5.0,3.0,Partner,"Skyscrapers=>5,Sport=>3,Art and Music=>6,Carnival=>4,Cuisine=>4,Economic=>4",5,7.0,8,The intersection of love and art.,Paris,['Partner'],1,0,0,0,Art and Music,Sport
523354,5.0,3.0,3.0,1.0,"Partner,Friends,Siblings","Skyscrapers=>3,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>2,Economic=>1",0,2.0,10,Kylian Mbappe,Paris,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Sport,Economic
523037,5.0,2.0,5.0,2.0,Partner,"Skyscrapers=>1,Sport=>5,Art and Music=>3,Carnival=>2,Cuisine=>6,Economic=>3",15,2.0,7,the city of love,Paris,['Partner'],1,0,0,0,Cuisine,Skyscrapers
386388,5.0,3.0,5.0,4.0,Partner,"Skyscrapers=>1,Sport=>3,Art and Music=>6,Carnival=>2,Cuisine=>5,Economic=>4",4,2.0,6,"""The city of love""",Paris,['Partner'],1,0,0,0,Art and Music,Skyscrapers
543739,5.0,4.0,5.0,4.0,Partner,"Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>2,Cuisine=>4,Economic=>1",10,1.0,3,.,Paris,['Partner'],1,0,0,0,Skyscrapers,Economic
523824,4.0,5.0,3.0,2.0,"Partner,Friends","Skyscrapers=>2,Sport=>4,Art and Music=>5,Carnival=>2,Cuisine=>6,Economic=>4",5,2.0,4,"""The city of love""",Paris,"['Partner', 'Friends']",1,1,0,0,Cuisine,Skyscrapers
523710,5.0,2.0,4.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>4,Sport=>2,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>3",-10,4.0,25,"""The city of love.""",Paris,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Art and Music,Carnival
313386,5.0,5.0,5.0,3.0,"Partner,Friends,Siblings","Skyscrapers=>3,Sport=>5,Art and Music=>6,Carnival=>4,Cuisine=>6,Economic=>5",6,2.0,10,C'est la vie.,Paris,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Art and Music,Skyscrapers
522150,4.0,3.0,5.0,3.0,"Partner,Friends","Skyscrapers=>2,Sport=>4,Art and Music=>4,Carnival=>4,Cuisine=>5,Economic=>3",10,3.0,5,"""C'est la vie""",Paris,"['Partner', 'Friends']",1,1,0,0,Cuisine,Skyscrapers
315799,5.0,3.0,5.0,4.0,Partner,"Skyscrapers=>1,Sport=>4,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>2",10,3.0,4,C'est la vie.,Paris,['Partner'],1,0,0,0,Art and Music,Skyscrapers
392971,5.0,3.0,5.0,4.0,Partner,"Skyscrapers=>5,Sport=>4,Art and Music=>6,Carnival=>2,Cuisine=>4,Economic=>3",5,4.0,5,"""city of romance""",Paris,['Partner'],1,0,0,0,Art and Music,Carnival
85523,5.0,4.0,5.0,5.0,Partner,"Skyscrapers=>1,Sport=>3,Art and Music=>6,Carnival=>2,Cuisine=>5,Economic=>4",10,2.0,5,None,Paris,['Partner'],1,0,0,0,Art and Music,Skyscrapers
312266,5.0,2.0,4.0,4.0,"Partner,Friends","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>2,Cuisine=>5,Economic=>1",9,2.0,5,It's the city of love,Paris,"['Partner', 'Friends']",1,1,0,0,Skyscrapers,Economic
616470,5.0,3.0,4.0,3.0,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>1,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>3",5,2.0,3,city of love,Paris,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Cuisine,Sport
499357,5.0,4.0,5.0,1.0,"Partner,Siblings","Skyscrapers=>2,Sport=>3,Art and Music=>5,Carnival=>1,Cuisine=>6,Economic=>4",10,2.0,6,"""Jules was my first love""",Paris,"['Partner', 'Siblings']",1,0,1,0,Cuisine,Carnival
317706,5.0,3.0,4.0,2.0,Partner,"Skyscrapers=>1,Sport=>2,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>2",10,2.0,10,the city of love,Paris,['Partner'],1,0,0,0,Art and Music,Skyscrapers
630892,5.0,5.0,5.0,2.0,Partner,"Skyscrapers=>2,Sport=>3,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>1",0,1.0,3,HELP SOMEONE STOLE MY WALLET,Paris,['Partner'],1,0,0,0,Art and Music,Economic
316001,5.0,4.0,4.0,4.0,Partner,"Skyscrapers=>4,Sport=>5,Art and Music=>6,Carnival=>5,Cuisine=>6,Economic=>5",7,4.0,6,brothas in paris,Paris,['Partner'],1,0,0,0,Art and Music,Skyscrapers
519627,5.0,4.0,3.0,4.0,Siblings,"Skyscrapers=>2,Sport=>3,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>1",2,5.0,7,Paris is the city of art.,Paris,['Siblings'],0,0,1,0,Cuisine,Economic
631625,5.0,3.0,5.0,2.0,"Partner,Friends","Skyscrapers=>1,Sport=>3,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>2",7,3.0,6,We'll always have Paris.,Paris,"['Partner', 'Friends']",1,1,0,0,Art and Music,Skyscrapers
504443,5.0,2.0,5.0,3.0,Partner,"Skyscrapers=>3,Sport=>4,Art and Music=>6,Carnival=>1,Cuisine=>6,Economic=>3",0,5.0,10,Anyone can cook,Paris,['Partner'],1,0,0,0,Art and Music,Carnival
409187,5.0,3.0,3.0,3.0,Partner,"Skyscrapers=>3,Sport=>2,Art and Music=>4,Carnival=>3,Cuisine=>4,Economic=>4",15,3.0,5,Love is the poetry of the senses.,Paris,['Partner'],1,0,0,0,Art and Music,Sport
413882,5.0,4.0,5.0,2.0,Partner,"Skyscrapers=>1,Sport=>2,Art and Music=>5,Carnival=>3,Cuisine=>6,Economic=>4",10,1.0,10,city of love,Paris,['Partner'],1,0,0,0,Cuisine,Skyscrapers
409126,5.0,4.0,4.0,3.0,Partner,"Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>5",15,2.0,5,city of love.,Paris,['Partner'],1,0,0,0,Skyscrapers,Sport
525023,5.0,4.0,5.0,3.0,Partner,"Skyscrapers=>1,Sport=>3,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>2",9,3.0,10,The city of love!,Paris,['Partner'],1,0,0,0,Art and Music,Skyscrapers
505211,5.0,3.0,5.0,4.0,"Partner,Siblings","Skyscrapers=>2,Sport=>2,Art and Music=>6,Carnival=>3,Cuisine=>6,Economic=>5",4,1.0,10,City of love,Paris,"['Partner', 'Siblings']",1,0,1,0,Art and Music,Skyscrapers
412560,4.0,2.0,5.0,1.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>1,Sport=>2,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>4",3,2.0,5,The city of love.,Paris,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Art and Music,Skyscrapers
522758,5.0,3.0,5.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>2,Art and Music=>6,Carnival=>4,Cuisine=>6,Economic=>5",12,5.0,15,"""The city of love.""",Paris,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Art and Music,Skyscrapers
494871,5.0,2.0,4.0,2.0,Partner,"Skyscrapers=>1,Sport=>2,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>3",15,4.0,15,Croissants,Paris,['Partner'],1,0,0,0,Art and Music,Skyscrapers
618249,4.0,4.0,4.0,3.0,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>4,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>1",5,2.0,5,city of love,Paris,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Art and Music,Economic
406181,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>2,Sport=>1,Art and Music=>4,Carnival=>3,Cuisine=>6,Economic=>5",20,5.0,5,"Paris is not just a city for lovers, but a city to fall in love with.",Paris,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Cuisine,Sport
523647,5.0,3.0,3.0,4.0,Partner,"Skyscrapers=>1,Sport=>4,Art and Music=>5,Carnival=>2,Cuisine=>6,Economic=>3",10,2.0,8,City of RomanceÂ ,Paris,['Partner'],1,0,0,0,Cuisine,Skyscrapers
494020,5.0,5.0,5.0,5.0,"Partner,Friends","Skyscrapers=>1,Sport=>4,Art and Music=>3,Carnival=>2,Cuisine=>6,Economic=>5",23,4.0,12,C'est la vie,Paris,"['Partner', 'Friends']",1,1,0,0,Cuisine,Skyscrapers
387537,5.0,3.0,5.0,5.0,Partner,"Skyscrapers=>5,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>6,Economic=>6",2,3.0,10,Eiffel Tower,Paris,['Partner'],1,0,0,0,Cuisine,Sport
524843,4.0,4.0,4.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>4,Sport=>1,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>2",5,2.0,4,idk,Paris,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Art and Music,Sport
630239,5.0,3.0,3.0,4.0,Partner,"Skyscrapers=>1,Sport=>3,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>2",10,2.0,7,"""The City of Love""",Paris,['Partner'],1,0,0,0,Cuisine,Skyscrapers
413395,5.0,5.0,5.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>3,Sport=>4,Art and Music=>6,Carnival=>5,Cuisine=>6,Economic=>4",10,3.0,"1,000","fashion, good food, romantic",Paris,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Art and Music,Skyscrapers
419249,4.0,3.0,4.0,3.0,"Partner,Friends","Skyscrapers=>1,Sport=>2,Art and Music=>6,Carnival=>2,Cuisine=>5,Economic=>3",10,3.0,3,No quote comes to mind,Paris,"['Partner', 'Friends']",1,1,0,0,Art and Music,Skyscrapers
316940,4.0,3.0,5.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>6,Economic=>4",15,2.0,3,"The eiffel tower is in paris, right?",Paris,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Cuisine,Sport
520249,3.0,3.0,4.0,2.0,"Partner,Friends","Skyscrapers=>4,Sport=>1,Art and Music=>5,Carnival=>3,Cuisine=>6,Economic=>2",5,4.0,5,Croissant! Baguette!,Paris,"['Partner', 'Friends']",1,1,0,0,Cuisine,Sport
518848,5.0,3.0,5.0,1.0,"Partner,Friends","Skyscrapers=>2,Sport=>2,Art and Music=>6,Carnival=>2,Cuisine=>5,Economic=>3",5,5.0,10,Louvre Museum,Paris,"['Partner', 'Friends']",1,1,0,0,Art and Music,Skyscrapers
317284,5.0,5.0,3.0,2.0,Partner,"Skyscrapers=>2,Sport=>3,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>4",4,3.0,10,the world's fashion capital,Paris,['Partner'],1,0,0,0,Art and Music,Carnival
508839,5.0,4.0,4.0,4.0,Siblings,"Skyscrapers=>6,Sport=>3,Art and Music=>5,Carnival=>2,Cuisine=>4,Economic=>1",2,3.0,4,The city of love.,Paris,['Siblings'],0,0,1,0,Skyscrapers,Economic
613964,5.0,4.0,4.0,5.0,"Partner,Friends","Skyscrapers=>3,Sport=>2,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>4",15,20.0,40,"When good Americans die, they go to Paris.",Paris,"['Partner', 'Friends']",1,1,0,0,Art and Music,Sport
491503,5.0,5.0,5.0,4.0,"Partner,Siblings","Skyscrapers=>5,Sport=>3,Art and Music=>6,Carnival=>5,Cuisine=>4,Economic=>4",4,3.0,5,"""The city of love""",Paris,"['Partner', 'Siblings']",1,0,1,0,Art and Music,Sport
317318,4.0,4.0,4.0,1.0,Partner,"Skyscrapers=>4,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>6,Economic=>3",0,1.0,15,city of love,Paris,['Partner'],1,0,0,0,Cuisine,Sport
526680,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>3,Sport=>3,Art and Music=>6,Carnival=>6,Cuisine=>4,Economic=>3",0,3.0,5,The city of light,Paris,"['Partner', 'Friends', 'Siblings', 'Co-worker']",1,1,1,1,Art and Music,Skyscrapers
524936,5.0,3.0,3.0,2.0,Friends,"Skyscrapers=>1,Sport=>6,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>4",5,3.0,3,City of Love,Paris,['Friends'],0,1,0,0,Sport,Skyscrapers
504452,5.0,5.0,5.0,4.0,Partner,"Skyscrapers=>6,Sport=>4,Art and Music=>1,Carnival=>3,Cuisine=>2,Economic=>5",10,2.0,5,We'll always have Paris,Paris,['Partner'],1,0,0,0,Skyscrapers,Art and Music
497212,5.0,3.0,5.0,3.0,Friends,"Skyscrapers=>1,Sport=>2,Art and Music=>5,Carnival=>3,Cuisine=>6,Economic=>4",5,1.0,3,"""si vous plait""",Paris,['Friends'],0,1,0,0,Cuisine,Skyscrapers
523486,5.0,3.0,5.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>6,Art and Music=>3,Carnival=>4,Cuisine=>1,Economic=>5",22,3.0,5,esque je peux aller aux toilettes,Paris,"['Partner', 'Friends', 'Siblings']",1,1,1,0,Sport,Cuisine
